device,suite,provider,layout,mode,batch,seq,hidden,dtype,gate_multiplier,down_multiplier,time_ms,peak_memory_mib,warmup,rep
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,full,2,7,11009,bf16,1.0,1.0,0.291149,2.943,20,50
NVIDIA A100-SXM4-80GB,a100,liger,separate,forward,2,7,11009,bf16,1.0,1.0,0.099792,1.766,20,50
NVIDIA A100-SXM4-80GB,a100,liger,separate,full,2,7,11009,bf16,1.0,1.0,0.299091,2.355,20,50
NVIDIA A100-SXM4-80GB,a100,torch,separate,forward,2,7,11009,bf16,0.7,1.3,0.093004,2.648,20,50
NVIDIA A100-SXM4-80GB,a100,torch,separate,full,2,7,11009,bf16,0.7,1.3,0.365850,4.415,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,forward,2,7,11009,bf16,0.7,1.3,0.093351,1.766,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,backward,2,7,11009,bf16,0.7,1.3,0.064804,2.061,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,full,2,7,11009,bf16,0.7,1.3,0.286179,2.355,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,forward,2,7,11009,bf16,0.7,1.3,0.093878,1.766,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,backward,2,7,11009,bf16,0.7,1.3,0.072301,2.649,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,full,2,7,11009,bf16,0.7,1.3,0.302071,2.944,20,50
NVIDIA A100-SXM4-80GB,a100,torch_packed,packed,forward,2,7,11009,bf16,0.7,1.3,0.116000,2.648,20,50
NVIDIA A100-SXM4-80GB,a100,torch_packed,packed,full,2,7,11009,bf16,0.7,1.3,0.442850,4.414,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,forward,2,7,11009,bf16,0.7,1.3,0.090225,1.766,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,backward,2,7,11009,bf16,0.7,1.3,0.055226,2.060,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,full,2,7,11009,bf16,0.7,1.3,0.287327,2.354,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,forward,2,7,11009,bf16,0.7,1.3,0.104697,1.766,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,backward,2,7,11009,bf16,0.7,1.3,0.065724,2.648,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,full,2,7,11009,bf16,0.7,1.3,0.281939,2.943,20,50
NVIDIA A100-SXM4-80GB,a100,liger,separate,forward,2,7,11009,bf16,0.7,1.3,0.113478,2.061,20,50
